var_num,feature_volumes,feature_diameters,intersects_bounds,percolated
0,396424.1033614,710.45256343117,1,0
1,392707.9993561,707.1148098534,1,0
2,392703.69734795,707.11093671864,1,0
3,388966.29697229,703.73806979182,1,0
4,393923.8937193,708.20864093816,0,0
5,390269.94364939,704.91639601868,0,0
6,390266.42234585,704.91321587345,0,0
7,386612.49011343,701.6055237104,1,0
8,393825.44726585,708.12014035889,1,0
9,390266.18886102,704.91300500908,0,0
10,390273.46425707,704.91957552113,0,0
11,386456.22330774,701.46371668421,1,0
12,391426.65122242,705.9602617709,0,0
13,387726.67571818,702.61578125821,0,0
14,387664.46648769,702.55941301842,0,0
15,384213.73148916,699.42556184504,1,0
